Year,State,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
2003,Massachusetts,277.6666666666667,185.16666666666666,79.16666666666667,10.666666666666666,2.4166666666666665,0.25,0.0,169.58333333333334,79.0,40.0,15.5,12.583333333333334,143.91666666666666,10.25,95.33333333333333,0.08333333333333333
2003,Michigan,253.6,174.83333333333334,62.733333333333334,12.4,3.2333333333333334,0.4,0.0,170.06666666666666,81.53333333333333,39.6,8.533333333333333,2.533333333333333,142.06666666666666,29.5,69.7,1.2666666666666666
2003,Minnesota,261.44444444444446,186.11111111111111,70.94444444444444,4.222222222222222,0.16666666666666666,0.0,0.0,121.22222222222223,66.83333333333333,36.666666666666664,7.666666666666667,10.222222222222221,97.88888888888889,13.833333333333334,119.55555555555556,12.277777777777779
2003,Mississippi,233.52631578947367,143.57894736842104,82.42105263157895,6.7368421052631575,0.7894736842105263,0.0,0.0,125.10526315789474,75.6842105263158,46.36842105263158,0.0,4.526315789473684,121.21052631578948,3.5789473684210527,104.0,0.21052631578947367
2003,Missouri,277.6666666666667,160.76190476190476,97.28571428571429,15.857142857142858,3.4761904761904763,0.2857142857142857,0.0,151.23809523809524,84.19047619047619,43.904761904761905,0.42857142857142855,26.0,90.80952380952381,44.714285714285715,100.23809523809524,15.476190476190476
2003,Montana,245.47619047619048,214.33333333333334,27.0,3.2857142857142856,0.8095238095238095,0.047619047619047616,0.0,111.61904761904762,41.285714285714285,17.428571428571427,29.0,15.761904761904763,9.571428571428571,35.80952380952381,67.61904761904762,87.71428571428571
2003,Nebraska,157.75,126.5,30.583333333333332,0.5833333333333334,0.08333333333333333,0.0,0.0,96.58333333333333,54.583333333333336,28.583333333333332,9.666666666666666,0.0,23.25,1.1666666666666667,90.83333333333333,32.833333333333336
2003,Nevada,294.875,209.125,75.0,9.125,1.5,0.125,0.0,128.875,64.5,37.125,27.125,3.125,175.75,0.0,28.125,60.75
2003,New Hampshire,294.1111111111111,222.88888888888889,58.22222222222222,12.88888888888889,0.1111111111111111,0.0,0.0,142.66666666666666,72.0,39.55555555555556,1.6666666666666667,18.22222222222222,178.55555555555554,55.44444444444444,40.0,0.2222222222222222
2003,New Jersey,335.94117647058823,232.88235294117646,83.70588235294117,15.411764705882353,2.764705882352941,1.1764705882352942,0.0,185.8235294117647,82.0,39.88235294117647,21.0,57.411764705882355,173.88235294117646,23.0,60.05882352941177,0.5882352941176471
2003,New Mexico,229.41176470588235,168.58823529411765,51.35294117647059,8.529411764705882,0.5882352941176471,0.17647058823529413,0.17647058823529413,156.23529411764707,51.94117647058823,28.11764705882353,10.882352941176471,10.117647058823529,82.05882352941177,17.529411764705884,89.47058823529412,19.352941176470587
2003,New York,308.27777777777777,235.47222222222223,60.083333333333336,9.25,3.0833333333333335,0.3888888888888889,0.0,167.61111111111111,68.38888888888889,36.80555555555556,9.694444444444445,19.25,189.27777777777777,27.02777777777778,50.22222222222222,12.805555555555555
2003,North Carolina,221.65454545454546,134.63636363636363,75.74545454545455,9.727272727272727,1.4181818181818182,0.12727272727272726,0.0,148.3090909090909,80.32727272727273,44.74545454545454,2.8363636363636364,1.018181818181818,132.72727272727272,12.345454545454546,71.45454545454545,1.2727272727272727
2003,North Dakota,322.72727272727275,286.0,32.45454545454545,4.2727272727272725,0.0,0.0,0.0,101.9090909090909,50.54545454545455,27.181818181818183,0.0,10.090909090909092,154.63636363636363,120.18181818181819,33.0,4.818181818181818
2003,Ohio,295.3333333333333,178.375,95.66666666666667,17.5625,3.0,0.7291666666666666,0.0,177.875,83.83333333333333,41.333333333333336,0.6458333333333334,0.8125,125.0,90.10416666666667,65.8125,12.958333333333334
2003,Oklahoma,249.88888888888889,170.7037037037037,70.07407407407408,8.481481481481481,0.6296296296296297,0.0,0.0,123.03703703703704,71.48148148148148,40.18518518518518,0.5185185185185185,7.185185185185185,158.1851851851852,23.925925925925927,45.77777777777778,14.296296296296296
2003,Oregon,182.0,153.72222222222223,25.11111111111111,2.888888888888889,0.2777777777777778,0.0,0.0,100.44444444444444,51.166666666666664,24.11111111111111,48.166666666666664,2.9444444444444446,42.27777777777778,0.4444444444444444,80.72222222222223,7.444444444444445
2003,Pennsylvania,338.6388888888889,196.44444444444446,117.5,20.72222222222222,3.2222222222222223,0.75,0.0,192.66666666666666,86.69444444444444,46.55555555555556,0.9444444444444444,31.25,134.83333333333334,69.63888888888889,98.02777777777777,3.9444444444444446
2003,Puerto Rico,202.75,185.1875,17.3125,0.25,0.0,0.0,0.0,78.9375,42.6875,21.625,8.25,0.4375,0.0,54.25,70.125,69.6875
2003,Rhode Island,258.3333333333333,169.33333333333334,76.33333333333333,8.666666666666666,3.6666666666666665,0.3333333333333333,0.0,201.66666666666666,81.66666666666667,43.333333333333336,0.0,16.666666666666668,144.66666666666666,8.0,85.33333333333333,3.6666666666666665
2003,South Carolina,285.9259259259259,199.14814814814815,78.81481481481481,7.703703703703703,0.25925925925925924,0.0,0.0,128.0,73.22222222222223,40.333333333333336,0.037037037037037035,13.25925925925926,172.07407407407408,13.296296296296296,73.85185185185185,13.407407407407407
2003,South Dakota,191.0,153.25,36.75,1.0,0.0,0.0,0.0,86.125,56.875,30.0,0.0,16.25,40.125,1.5,83.25,49.875
2003,Tennessee,284.16129032258067,173.16129032258064,91.87096774193549,17.387096774193548,1.7419354838709677,0.0,0.0,149.6451612903226,82.19354838709677,44.41935483870968,1.2580645161290323,11.935483870967742,149.25806451612902,50.03225806451613,56.45161290322581,15.225806451612904
2003,Texas,291.71794871794873,193.28205128205127,78.74358974358974,15.128205128205128,3.8461538461538463,0.6153846153846154,0.10256410256410256,174.64102564102564,81.02564102564102,40.87179487179487,1.7692307692307692,10.384615384615385,206.25641025641025,8.743589743589743,54.666666666666664,9.897435897435898
2003,Utah,206.92857142857142,128.64285714285714,66.85714285714286,10.571428571428571,0.7857142857142857,0.07142857142857142,0.0,113.78571428571429,59.642857142857146,30.142857142857142,1.7142857142857142,48.642857142857146,81.71428571428571,1.9285714285714286,57.5,15.428571428571429
2003,Vermont,200.6,169.2,28.6,2.8,0.0,0.0,0.0,93.4,54.4,29.4,0.6,43.8,114.2,5.6,35.4,1.0
2003,Virgin Islands,244.66666666666666,217.33333333333334,21.0,5.666666666666667,0.6666666666666666,0.0,0.0,124.66666666666667,56.0,26.666666666666668,0.0,0.0,86.33333333333333,109.33333333333333,33.0,16.0
2003,Virginia,224.925,156.55,60.675,6.225,1.225,0.25,0.0,146.075,65.725,36.175,3.525,32.0,103.85,17.75,55.525,12.275
2003,Washington,272.0,212.6,55.266666666666666,3.9,0.16666666666666666,0.0,0.06666666666666667,181.73333333333332,59.766666666666666,30.833333333333332,5.766666666666667,1.1333333333333333,55.53333333333333,0.5666666666666667,194.36666666666667,14.633333333333333
2003,West Virginia,280.27777777777777,157.22222222222223,93.94444444444444,25.88888888888889,3.111111111111111,0.1111111111111111,0.0,159.38888888888889,85.38888888888889,48.666666666666664,2.2222222222222223,2.611111111111111,94.0,109.05555555555556,70.33333333333333,2.0555555555555554
2003,Wisconsin,211.0,151.82857142857142,48.142857142857146,9.8,1.0571428571428572,0.17142857142857143,0.0,141.17142857142858,78.4,39.371428571428574,1.7714285714285714,1.7428571428571429,154.42857142857142,12.742857142857142,35.4,4.914285714285715
2003,Wyoming,219.66666666666666,169.73333333333332,46.333333333333336,3.533333333333333,0.06666666666666667,0.0,0.0,101.6,52.53333333333333,26.2,0.13333333333333333,15.333333333333334,75.2,2.066666666666667,36.666666666666664,90.26666666666667
2004,Alabama,241.72,160.68,74.24,6.36,0.4,0.04,0.0,124.0,69.8,42.08,0.4,0.4,145.12,7.6,78.88,9.32
2004,Alaska,154.8,143.3,9.4,0.7,0.4,0.3,0.7,160.1,39.9,15.3,28.7,0.0,36.0,0.0,76.7,13.4
2004,Arizona,276.53846153846155,164.92307692307693,90.61538461538461,18.923076923076923,2.0,0.0,0.07692307692307693,134.84615384615384,74.23076923076923,44.38461538461539,0.07692307692307693,10.846153846153847,176.84615384615384,22.23076923076923,24.46153846153846,42.07692307692308
2004,Arkansas,198.2941176470588,142.35294117647058,54.23529411764706,1.588235294117647,0.11764705882352941,0.0,0.0,100.94117647058823,63.588235294117645,40.35294117647059,0.0,0.35294117647058826,84.41176470588235,14.411764705882353,99.11764705882354,0.0
2004,California,349.20754716981133,202.96226415094338,102.35849056603773,32.20754716981132,9.924528301886792,1.2264150943396226,0.5283018867924528,261.60377358490564,94.22641509433963,49.84905660377358,0.8301886792452831,25.037735849056602,242.73584905660377,2.5660377358490565,67.79245283018868,10.245283018867925
2004,Canada,226.33333333333334,206.66666666666666,15.0,4.333333333333333,0.3333333333333333,0.0,0.0,138.0,48.333333333333336,24.666666666666668,0.0,65.0,84.66666666666667,60.666666666666664,16.0,0.0
2004,Colorado,278.5357142857143,227.53571428571428,48.82142857142857,2.1785714285714284,0.0,0.0,0.0,85.53571428571429,48.964285714285715,29.035714285714285,7.035714285714286,10.535714285714286,123.85714285714286,0.9285714285714286,37.357142857142854,98.82142857142857
2004,Connecticut,285.0,197.875,74.75,10.625,1.5,0.25,0.0,182.125,76.25,41.75,2.5,15.875,172.25,9.625,81.625,3.125
2004,Country Of Mexico,264.0,90.33333333333333,107.0,51.333333333333336,9.333333333333334,4.0,2.0,229.33333333333334,109.66666666666667,67.33333333333333,47.333333333333336,17.666666666666668,126.0,0.0,0.0,73.0
2004,Delaware,297.3333333333333,138.66666666666666,137.33333333333334,20.333333333333332,1.0,0.0,0.0,157.66666666666666,94.33333333333333,51.666666666666664,0.0,4.0,143.0,30.333333333333332,120.0,0.0
2004,District Of Columbia,366.0,133.0,212.0,18.0,3.0,0.0,0.0,190.0,86.0,57.0,0.0,85.0,56.0,4.0,219.0,2.0
2004,Florida,344.1111111111111,252.08333333333334,82.27777777777777,8.972222222222221,0.75,0.027777777777777776,0.0,137.75,67.52777777777777,40.138888888888886,0.8888888888888888,2.138888888888889,222.05555555555554,16.166666666666668,79.02777777777777,23.833333333333332
2004,Georgia,249.82857142857142,145.25714285714287,96.08571428571429,7.371428571428571,1.0571428571428572,0.05714285714285714,0.0,136.77142857142857,74.51428571428572,44.94285714285714,0.02857142857142857,4.6571428571428575,97.71428571428571,31.0,113.05714285714286,3.3714285714285714
2004,Hawaii,277.0,239.25,4.75,13.75,19.25,0.0,0.0,114.25,70.75,16.25,4.25,0.5,49.25,84.25,54.0,84.75
2004,Idaho,242.875,198.58333333333334,40.458333333333336,3.5416666666666665,0.2916666666666667,0.0,0.0,104.45833333333333,57.083333333333336,29.541666666666668,2.9583333333333335,3.1666666666666665,38.166666666666664,24.208333333333332,145.375,29.0
2004,Illinois,330.8888888888889,259.25925925925924,62.48148148148148,8.555555555555555,0.5925925925925926,0.0,0.0,122.37037037037037,64.44444444444444,35.51851851851852,1.5185185185185186,6.518518518518518,218.62962962962962,49.925925925925924,40.44444444444444,13.851851851851851
2004,Indiana,270.0,182.80434782608697,74.1086956521739,12.23913043478261,0.8478260869565217,0.0,0.0,130.04347826086956,77.47826086956522,39.47826086956522,1.7608695652173914,8.0,103.1086956521739,101.8695652173913,48.80434782608695,6.456521739130435
2004,Iowa,240.23809523809524,185.38095238095238,50.38095238095238,4.380952380952381,0.09523809523809523,0.0,0.0,104.61904761904762,59.23809523809524,33.857142857142854,0.047619047619047616,1.4761904761904763,87.0,14.523809523809524,75.0952380952381,62.095238095238095
2004,Kansas,259.8125,221.6875,36.75,1.375,0.0,0.0,0.0,93.4375,51.0,31.1875,1.125,10.0,165.0,7.0,47.25,29.4375
2004,Kentucky,282.1111111111111,203.91666666666666,73.41666666666667,4.722222222222222,0.05555555555555555,0.0,0.0,114.22222222222223,66.30555555555556,40.94444444444444,0.0,11.666666666666666,183.63888888888889,26.27777777777778,52.833333333333336,7.694444444444445
2004,Louisiana,303.18518518518516,218.74074074074073,73.07407407407408,10.444444444444445,0.8888888888888888,0.037037037037037035,0.0,139.8148148148148,71.14814814814815,38.77777777777778,0.14814814814814814,3.074074074074074,200.55555555555554,7.407407407407407,91.5925925925926,0.4074074074074074
2004,Maine,252.15384615384616,228.30769230769232,20.0,3.6923076923076925,0.15384615384615385,0.0,0.0,123.53846153846153,51.07692307692308,31.0,0.0,14.846153846153847,194.92307692307693,18.615384615384617,11.153846153846153,12.615384615384615
2004,Maryland,275.57142857142856,164.78571428571428,91.42857142857143,17.428571428571427,1.8571428571428572,0.07142857142857142,0.0,171.07142857142858,90.78571428571429,45.642857142857146,0.0,3.142857142857143,188.42857142857142,2.142857142857143,79.85714285714286,2.0
2004,Massachusetts,305.3333333333333,207.0,89.33333333333333,7.75,1.1666666666666667,0.08333333333333333,0.0,159.25,72.33333333333333,40.083333333333336,16.416666666666668,11.416666666666666,143.25,5.0,128.83333333333334,0.4166666666666667
2004,Michigan,245.13333333333333,180.7,57.36666666666667,6.9,0.13333333333333333,0.03333333333333333,0.0,129.63333333333333,69.66666666666667,36.233333333333334,6.466666666666667,2.533333333333333,146.33333333333334,19.2,69.6,1.0
2004,Minnesota,278.0,217.11111111111111,58.44444444444444,2.3333333333333335,0.1111111111111111,0.0,0.0,107.66666666666667,59.72222222222222,34.611111111111114,0.8888888888888888,7.833333333333333,112.5,11.38888888888889,140.61111111111111,4.777777777777778
2004,Mississippi,237.2,154.0,78.15,4.8,0.25,0.0,0.0,118.4,72.2,44.25,0.0,5.35,115.6,2.7,113.4,0.15
2004,Missouri,241.95652173913044,163.52173913043478,71.1304347826087,6.6521739130434785,0.6521739130434783,0.0,0.0,115.17391304347827,69.34782608695652,40.78260869565217,0.08695652173913043,22.347826086956523,90.91304347826087,28.347826086956523,79.52173913043478,20.73913043478261
2004,Montana,229.15,200.8,26.2,1.85,0.25,0.05,0.0,99.75,41.1,19.5,18.4,2.4,9.9,26.6,87.75,84.1
2004,Nebraska,166.91666666666666,140.66666666666666,25.416666666666668,0.8333333333333334,0.0,0.0,0.0,86.08333333333333,50.083333333333336,28.5,9.333333333333334,0.0,27.25,1.4166666666666667,97.16666666666667,31.75
2004,Nevada,330.625,254.125,68.5,7.625,0.375,0.0,0.0,112.375,58.75,34.0,56.875,1.375,146.375,0.0,33.0,93.0
2004,New Hampshire,297.25,233.125,51.75,11.25,1.125,0.0,0.0,160.75,66.75,38.625,0.625,19.375,180.0,47.75,49.25,0.25
2004,New Jersey,336.47058823529414,246.8235294117647,76.70588235294117,11.058823529411764,1.8823529411764706,0.0,0.0,154.35294117647058,75.82352941176471,38.411764705882355,18.0,59.294117647058826,170.47058823529412,26.705882352941178,61.8235294117647,0.17647058823529413
2004,New Mexico,241.5625,185.75,51.3125,4.0,0.3125,0.125,0.0625,130.625,44.9375,26.125,3.375,6.8125,84.3125,17.1875,103.0,26.875
2004,New York,331.3235294117647,267.9117647058824,54.88235294117647,7.9411764705882355,0.5588235294117647,0.029411764705882353,0.0,139.2058823529412,62.3235294117647,34.94117647058823,11.441176470588236,19.0,208.64705882352942,31.5,53.529411764705884,7.205882352941177
2004,North Carolina,237.94117647058823,152.2941176470588,78.90196078431373,6.627450980392157,0.09803921568627451,0.0196078431372549,0.0,123.2156862745098,76.25490196078431,44.21568627450981,2.9607843137254903,0.803921568627451,132.52941176470588,17.41176470588235,82.80392156862744,1.4313725490196079
2004,North Dakota,326.27272727272725,300.0,22.727272727272727,3.4545454545454546,0.09090909090909091,0.0,0.0,102.54545454545455,47.45454545454545,27.727272727272727,0.0,2.4545454545454546,189.27272727272728,104.72727272727273,23.363636363636363,6.454545454545454
2004,Ohio,294.0625,195.75,81.85416666666667,15.5625,0.8958333333333334,0.0,0.0,137.25,77.6875,39.25,3.6041666666666665,1.0625,128.27083333333334,91.83333333333333,55.666666666666664,13.625
2004,Oklahoma,272.8076923076923,207.84615384615384,59.26923076923077,5.538461538461538,0.15384615384615385,0.0,0.0,117.38461538461539,65.1923076923077,37.30769230769231,0.19230769230769232,6.0,179.73076923076923,26.615384615384617,45.34615384615385,14.923076923076923
2004,Oregon,318.36842105263156,249.6315789473684,63.578947368421055,4.631578947368421,0.5263157894736842,0.0,0.0,119.84210526315789,61.73684210526316,26.789473684210527,4.473684210526316,0.2631578947368421,38.578947368421055,7.315789473684211,264.4736842105263,3.263157894736842
2004,Pennsylvania,332.1621621621622,201.6216216216216,111.97297297297297,16.83783783783784,1.7297297297297298,0.0,0.0,149.7027027027027,82.86486486486487,44.729729729729726,0.32432432432432434,34.945945945945944,130.0,65.62162162162163,98.08108108108108,3.189189189189189
2004,Puerto Rico,217.0,197.1875,18.625,1.1875,0.0,0.0,0.0,71.875,41.875,19.9375,11.625,0.625,0.75,75.0625,57.5,71.4375
2004,Rhode Island,259.3333333333333,185.33333333333334,65.66666666666667,5.666666666666667,2.3333333333333335,0.3333333333333333,0.0,190.66666666666666,77.0,40.666666666666664,0.0,13.333333333333334,147.66666666666666,13.333333333333334,81.66666666666667,3.3333333333333335
2004,South Carolina,284.3333333333333,191.44444444444446,85.4074074074074,7.148148148148148,0.3333333333333333,0.0,0.0,129.96296296296296,73.4074074074074,42.44444444444444,0.0,7.444444444444445,181.8148148148148,6.777777777777778,70.74074074074075,17.555555555555557
2004,South Dakota,214.5,178.25,36.0,0.25,0.0,0.0,0.0,85.5,50.375,31.125,0.0,11.75,65.5,1.125,89.375,46.75
2004,Tennessee,276.38709677419354,177.3548387096774,85.45161290322581,12.838709677419354,0.7419354838709677,0.0,0.0,132.83870967741936,73.29032258064517,41.45161290322581,0.1935483870967742,12.709677419354838,131.58064516129033,57.354838709677416,59.806451612903224,14.741935483870968
2004,Texas,306.5,222.57894736842104,66.34210526315789,13.736842105263158,3.3947368421052633,0.4473684210526316,0.0,152.78947368421052,75.78947368421052,37.68421052631579,0.9736842105263158,11.68421052631579,225.81578947368422,8.131578947368421,50.28947368421053,9.605263157894736
2004,Utah,260.9166666666667,162.5,84.33333333333333,9.083333333333334,5.0,0.0,0.0,113.41666666666667,64.5,35.0,0.9166666666666666,51.083333333333336,130.16666666666666,1.0833333333333333,63.916666666666664,13.75
2004,Vermont,249.0,212.2,34.0,2.6,0.2,0.0,0.0,107.2,52.2,27.0,2.0,44.4,115.0,12.2,63.0,12.4
2004,Virgin Islands,173.0,155.66666666666666,14.666666666666666,2.3333333333333335,0.3333333333333333,0.0,0.0,103.33333333333333,47.0,19.333333333333332,0.0,0.0,0.0,106.66666666666667,55.333333333333336,11.0
2004,Virginia,236.5,171.5,59.1578947368421,5.184210526315789,0.5526315789473685,0.10526315789473684,0.0,119.10526315789474,62.55263157894737,35.526315789473685,5.394736842105263,39.0,112.05263157894737,15.157894736842104,52.526315789473685,12.368421052631579
2004,Washington,323.67857142857144,257.42857142857144,63.714285714285715,2.2142857142857144,0.2857142857142857,0.0,0.03571428571428571,116.78571428571429,57.607142857142854,31.464285714285715,6.714285714285714,2.392857142857143,53.357142857142854,0.7857142857142857,250.42857142857142,10.0
2004,West Virginia,278.5,166.33333333333334,89.88888888888889,20.72222222222222,1.5,0.05555555555555555,0.0,137.5,79.88888888888889,47.111111111111114,5.111111111111111,8.444444444444445,89.83333333333333,98.77777777777777,73.72222222222223,2.611111111111111
2004,Wisconsin,221.5,180.7941176470588,36.029411764705884,4.470588235294118,0.20588235294117646,0.0,0.0,119.73529411764706,61.0,35.794117647058826,0.0,3.1470588235294117,164.26470588235293,12.794117647058824,35.44117647058823,5.852941176470588
2004,Wyoming,255.5,212.21428571428572,41.642857142857146,1.2857142857142858,0.14285714285714285,0.0,0.21428571428571427,138.71428571428572,45.92857142857143,24.285714285714285,0.42857142857142855,18.571428571428573,85.64285714285714,17.714285714285715,34.642857142857146,98.5
2005,Alabama,255.20833333333334,159.125,86.5,8.958333333333334,0.625,0.0,0.0,126.625,75.04166666666667,43.291666666666664,1.625,0.125,143.08333333333334,19.708333333333332,81.54166666666667,9.125
2005,Alaska,167.66666666666666,154.88888888888889,11.88888888888889,0.6666666666666666,0.2222222222222222,0.0,0.0,87.55555555555556,38.666666666666664,16.22222222222222,28.555555555555557,0.0,39.77777777777778,0.0,85.77777777777777,13.555555555555555
2005,Arizona,280.14285714285717,160.57142857142858,94.85714285714286,21.714285714285715,3.0,0.0,0.0,133.14285714285714,82.0,43.714285714285715,0.07142857142857142,5.642857142857143,158.5,17.5,23.071428571428573,75.35714285714286
2005,Arkansas,207.33333333333334,121.26666666666667,77.06666666666666,8.2,0.7333333333333333,0.06666666666666667,0.0,127.33333333333333,81.26666666666667,47.53333333333333,0.0,3.0,91.86666666666666,14.6,97.86666666666666,0.0
2005,California,345.75471698113205,216.88679245283018,91.75471698113208,25.735849056603772,9.528301886792454,1.471698113207547,0.37735849056603776,255.28301886792454,90.64150943396227,46.0,0.9433962264150944,24.830188679245282,237.9811320754717,0.2641509433962264,72.49056603773585,9.245283018867925
2005,Canada,246.5,235.0,10.0,1.5,0.0,0.0,0.0,110.5,42.5,21.5,0.0,101.5,89.0,29.5,26.5,0.0
2005,Colorado,279.0,217.10714285714286,55.964285714285715,5.785714285714286,0.14285714285714285,0.0,0.0,99.5,54.785714285714285,30.464285714285715,2.107142857142857,9.821428571428571,128.5,0.39285714285714285,32.964285714285715,105.21428571428571
2005,Connecticut,293.375,196.625,73.625,16.0,6.125,1.0,0.0,194.75,91.5,43.0,2.125,26.125,190.375,9.5,65.25,0.0
2005,Country Of Mexico,264.0,89.66666666666667,112.66666666666667,48.0,11.0,2.3333333333333335,0.3333333333333333,250.66666666666666,111.66666666666667,66.0,38.0,13.0,125.33333333333333,0.0,0.0,87.66666666666667
2005,Delaware,297.6666666666667,125.66666666666667,135.33333333333334,30.0,6.333333333333333,0.3333333333333333,0.0,186.66666666666666,104.66666666666667,54.333333333333336,0.0,3.0,158.33333333333334,36.0,100.33333333333333,0.0
2005,District Of Columbia,365.0,126.0,209.0,26.0,4.0,0.0,0.0,169.0,97.0,57.0,0.0,56.0,90.0,5.0,208.0,6.0
2005,Florida,351.8888888888889,251.61111111111111,89.88888888888889,9.88888888888889,0.5,0.0,0.0,135.33333333333334,70.0,40.22222222222222,0.1111111111111111,1.9722222222222223,224.5,15.722222222222221,86.44444444444444,23.13888888888889
